goal combination,count,pick count
"['Beat the Spirit Temple', 'Giants Knife']",7,1
"['Beat the Spirit Temple', 'Golden Gauntlets']",8,0
"['Beat the Spirit Temple', 'Goron Bracelet']",18,6
"['Beat the Spirit Temple', 'Goron Tunic']",12,4
"['Beat the Spirit Temple', 'Green Gauntlets']",17,2
"['Beat the Spirit Temple', 'Ice Arrows']",7,2
"['Beat the Spirit Temple', 'Lens of Truth']",11,1
"['Beat the Spirit Temple', 'Light Arrows']",8,1
"['Beat the Spirit Temple', 'Map & Compass in Bottom of the Well']",14,4
"['Beat the Spirit Temple', 'Map & Compass in Dodongos Cavern']",8,1
"['Beat the Spirit Temple', 'Map & Compass in Fire Temple']",6,1
"['Beat the Spirit Temple', 'Map & Compass in Forest Temple']",11,1
"['Beat the Spirit Temple', 'Map & Compass in Ice Cavern']",6,3
"['Beat the Spirit Temple', 'Map & Compass in Jabu-Jabu']",7,0
"['Beat the Spirit Temple', 'Megaton Hammer']",9,1
"['Beat the Spirit Temple', 'Minuet of Forest']",7,1
"['Beat the Spirit Temple', 'Nayrus Love']",17,3
"['Beat the Spirit Temple', 'Obtain all 5 Small Keys in Forest Temple']",10,1
"['Beat the Spirit Temple', 'Obtain all 5 Small Keys in Shadow Temple']",18,4
"['Beat the Spirit Temple', 'Obtain all 8 Small Keys in Fire Temple']",11,3
"['Beat the Spirit Temple', 'Open 3 Gold Rupee Chests']",20,4
"['Beat the Spirit Temple', 'Open 50 Rupee chest in Wasteland']",8,1
"['Beat the Spirit Temple', 'Open the Final Door of Forest Trial']",6,0
"['Beat the Spirit Temple', 'Open the Final Door of Shadow Trial']",14,1
"['Beat the Spirit Temple', 'Open the Final Door of Water Trial']",29,0
"['Beat the Spirit Temple', 'Quiver (40)']",11,2
"['Beat the Spirit Temple', 'Quiver (50)']",12,1
"['Beat the Spirit Temple', 'Sarias Song']",9,1
"['Beat the Spirit Temple', 'Shadow Temple Boss Key']",7,1
"['Beat the Spirit Temple', 'Silver Gauntlets']",13,3
"['Beat the Spirit Temple', 'Silver Scale']",8,2
"['Beat the Spirit Temple', 'Two Fairy Spells']",7,3
"['Beat the Spirit Temple', 'Win Bombchu Bowling Prize']",8,2
"['Beat the Spirit Temple', 'Zora Tunic']",7,1
"['Beat the Water Temple', 'Both Rusty Switches in Spirit Temple']",6,0
"['Beat the Water Temple', 'Clear 10 Silver Rupee Rooms']",9,0
"['Beat the Water Temple', 'Defeat Volvagia']",7,1
"['Beat the Water Temple', 'Exactly 30 Deku Sticks']",7,1
"['Beat the Water Temple', 'Green Gauntlets']",13,2
"['Beat the Water Temple', 'Map & Compass in Spirit Temple']",6,2
"['Blue Fire', 'Open All 6 Gold Rupee Chests']",9,0
"['Blue Gauntlets', 'Dins Fire']",6,0
"['Blue Potion', 'Clear 10 Silver Rupee Rooms']",8,1
"['Blue Potion', 'Green Gauntlets']",7,0
"['Bolero of Fire', 'Both Rusty Switches in Spirit Temple']",10,0
"['Bolero of Fire', 'Clear 10 Silver Rupee Rooms']",10,5
"['Bolero of Fire', 'Defeat Twinrova']",10,1
"['Bolero of Fire', 'Defeat Volvagia']",6,0
"['Bolero of Fire', 'Dins Fire']",8,0
"['Bolero of Fire', 'Fire Medallion']",6,2
"['Bolero of Fire', 'Goron Bracelet']",8,1
"['Bolero of Fire', 'Green Gauntlets']",16,1
"['Bolero of Fire', 'Obtain all 5 Small Keys in Forest Temple']",6,1
"['Bolero of Fire', 'Open All 6 Gold Rupee Chests']",11,1
"['Bolero of Fire', 'Open the Final Door of Shadow Trial']",7,0
"['Bolero of Fire', 'Sarias Song']",6,1
"['Bolero of Fire', 'Silver Gauntlets']",6,3
"['Bomb Bag (30)', 'Both Rusty Switches in Spirit Temple']",6,0
"['Bomb Bag (30)', 'Clear 10 Silver Rupee Rooms']",9,2
"['Bomb Bag (30)', 'Defeat Twinrova']",8,0
"['Bomb Bag (30)', 'Dins Fire']",8,3
"['Bomb Bag (30)', 'Fire Medallion']",6,1
"['Bomb Bag (30)', 'Megaton Hammer']",6,0
"['Bomb Bag (30)', 'Open 3 Boss Key Doors']",6,3
"['Bomb Bag (30)', 'Open All 6 Gold Rupee Chests']",13,1
"['Boomerang', 'Both Rusty Switches in Spirit Temple']",10,0
"['Boomerang', 'Defeat 4 Different Iron Knuckles']",10,3
"['Boomerang', 'Green Gauntlets']",7,1
"['Boomerang', 'Two Fairy Spells']",6,0
"['Both Gerudo Valley HPs', 'Both Rusty Switches in Spirit Temple']",6,1
"['Both Gerudo Valley HPs', 'Green Gauntlets']",7,1
"['Both Gerudos Fortress area Skulltulas', 'Clear 10 Silver Rupee Rooms']",7,0
"['Both HPs in Death Mountain Crater', 'Both Rusty Switches in Spirit Temple']",8,2
"['Both HPs in Death Mountain Crater', 'Green Gauntlets']",10,5
"['Both HPs in Death Mountain Crater', 'Obtain all 5 Small Keys in Shadow Temple']",6,5
"['Both HPs in Death Mountain Crater', 'Open All 6 Gold Rupee Chests']",9,4
"['Both HPs in Death Mountain Crater', 'Quiver (50)']",6,1
"['Both HPs in Lost Woods', 'Bullet Bag (50)']",7,0
"['Both Hyrule Field area Skulltulas', 'Defeat Twinrova']",7,2
"['Both Hyrule Field area Skulltulas', 'Defeat Volvagia']",6,1
"['Both Hyrule Field area Skulltulas', 'Dins Fire']",8,2
"['Both Hyrule Field area Skulltulas', 'Goron Bracelet']",6,1
"['Both Hyrule Field area Skulltulas', 'Green Gauntlets']",7,2
"['Both Rusty Switches in Spirit Temple', 'Bottled Fairy']",7,1
"['Both Rusty Switches in Spirit Temple', 'Bronze Gauntlets']",11,4
"['Both Rusty Switches in Spirit Temple', 'Bullet Bag (50)']",6,1
"['Both Rusty Switches in Spirit Temple', 'Clear 8 Silver Rupee Rooms']",23,2
"['Both Rusty Switches in Spirit Temple', 'Defeat Barinade']",8,1
"['Both Rusty Switches in Spirit Temple', 'Defeat Big Octo']",7,2
"['Both Rusty Switches in Spirit Temple', 'Defeat Bongo-Bongo']",7,2
"['Both Rusty Switches in Spirit Temple', 'Defeat Dark Link']",12,2
"['Both Rusty Switches in Spirit Temple', 'Defeat Meg (Purple Poe)']",14,3
"['Both Rusty Switches in Spirit Temple', 'Defeat Morpha']",8,1
"['Both Rusty Switches in Spirit Temple', 'Defeat a Skull Kid']",8,1
"['Both Rusty Switches in Spirit Temple', 'Defeat all Lizalfos in Dodongos Cavern']",8,0
"['Both Rusty Switches in Spirit Temple', 'Dins Fire']",26,9
"['Both Rusty Switches in Spirit Temple', 'Eponas Song']",9,1
"['Both Rusty Switches in Spirit Temple', 'Exactly 20 Deku Sticks']",8,2
"['Both Rusty Switches in Spirit Temple', 'Exactly 30 Deku Sticks']",14,3
"['Both Rusty Switches in Spirit Temple', 'Fairy Bow']",7,4
"['Both Rusty Switches in Spirit Temple', 'Fill all 4 Bottle Slots']",6,1
"['Both Rusty Switches in Spirit Temple', 'Fire Arrows']",9,4
"['Both Rusty Switches in Spirit Temple', 'Fire Temple Boss Key']",11,0
"['Both Rusty Switches in Spirit Temple', 'Forest Temple Boss Key']",14,2
"['Both Rusty Switches in Spirit Temple', 'Ganons Castle Boss Key']",9,2
"['Both Rusty Switches in Spirit Temple', 'Goron Bracelet']",22,1
"['Both Rusty Switches in Spirit Temple', 'Goron Tunic']",8,4
"['Both Rusty Switches in Spirit Temple', 'Green Gauntlets']",31,5
"['Both Rusty Switches in Spirit Temple', 'Keaton Mask']",6,0
"['Both Rusty Switches in Spirit Temple', 'Lens of Truth']",6,0
"['Both Rusty Switches in Spirit Temple', 'Lon Lon Ranch HP']",7,0
"['Both Rusty Switches in Spirit Temple', 'Map & Compass in Bottom of the Well']",12,4
"['Both Rusty Switches in Spirit Temple', 'Map & Compass in Dodongos Cavern']",11,0
"['Both Rusty Switches in Spirit Temple', 'Map & Compass in Forest Temple']",7,0
"['Both Rusty Switches in Spirit Temple', 'Map & Compass in Jabu-Jabu']",6,1
"['Both Rusty Switches in Spirit Temple', 'Minuet of Forest']",13,3
"['Both Rusty Switches in Spirit Temple', 'Nayrus Love']",6,0
"['Both Rusty Switches in Spirit Temple', 'Obtain all 5 Small Keys in Forest Temple']",14,3
"['Both Rusty Switches in Spirit Temple', 'Obtain all 5 Small Keys in Shadow Temple']",21,4
"['Both Rusty Switches in Spirit Temple', 'Open 3 Gold Rupee Chests']",6,1
"['Both Rusty Switches in Spirit Temple', 'Open the Final Door of Fire Trial']",6,1
"['Both Rusty Switches in Spirit Temple', 'Open the Final Door of Forest Trial']",8,1
"['Both Rusty Switches in Spirit Temple', 'Open the Final Door of Spirit Trial']",19,5
"['Both Rusty Switches in Spirit Temple', 'Plant bean in Death Mountain Crater']",6,1
"['Both Rusty Switches in Spirit Temple', 'Quiver (40)']",11,6
"['Both Rusty Switches in Spirit Temple', 'Quiver (50)']",28,6
"['Both Rusty Switches in Spirit Temple', 'Requiem of Spirit']",7,1
"['Both Rusty Switches in Spirit Temple', 'Rutos Letter']",6,1
"['Both Rusty Switches in Spirit Temple', 'Sarias Song']",13,2
"['Both Rusty Switches in Spirit Temple', 'Shadow Temple Boss Key']",7,2
"['Both Rusty Switches in Spirit Temple', 'Silver Scale']",8,1
"['Both Rusty Switches in Spirit Temple', 'Water Temple Boss Key']",8,0
"['Both Rusty Switches in Spirit Temple', 'Zora Tunic']",16,5
"['Bottled Fairy', 'Clear 10 Silver Rupee Rooms']",6,1
"['Bottled Fairy', 'Goron Bracelet']",7,0
"['Bottled Fairy', 'Green Gauntlets']",8,1
"['Bottled Fairy', 'Open All 6 Gold Rupee Chests']",7,0
"['Bronze Gauntlets', 'Two Fairy Spells']",7,2
"['Bullet Bag (40)', 'Open All 6 Gold Rupee Chests']",6,1
"['Bullet Bag (50)', 'Clear 10 Silver Rupee Rooms']",19,2
"['Bullet Bag (50)', 'Defeat Twinrova']",8,3
"['Bullet Bag (50)', 'Defeat Volvagia']",9,5
"['Bullet Bag (50)', 'Fire Medallion']",7,2
"['Bullet Bag (50)', 'Goron Bracelet']",10,0
"['Bullet Bag (50)', 'Megaton Hammer']",6,4
"['Bullet Bag (50)', 'Obtain all 5 Small Keys in Forest Temple']",6,1
"['Bullet Bag (50)', 'Obtain all 5 Small Keys in Shadow Temple']",9,4
"['Bullet Bag (50)', 'Obtain all 8 Small Keys in Fire Temple']",6,0
"['Bullet Bag (50)', 'Open All 6 Gold Rupee Chests']",14,3
"['Bullet Bag (50)', 'Open the Final Door of Spirit Trial']",7,1
"['Bullet Bag (50)', 'Open the Final Door of Water Trial']",6,0
"['Bullet Bag (50)', 'Quiver (50)']",7,2
"['Bullet Bag (50)', 'Sarias Song']",9,5
"['Bullet Bag (50)', 'Two Fairy Spells']",9,1
"['Clear 10 Silver Rupee Rooms', 'Defeat Dark Link']",11,0
"['Clear 10 Silver Rupee Rooms', 'Defeat Meg (Purple Poe)']",17,2
"['Clear 10 Silver Rupee Rooms', 'Defeat Nabooru-Knuckle']",8,1
"['Clear 10 Silver Rupee Rooms', 'Defeat Volvagia']",14,4
"['Clear 10 Silver Rupee Rooms', 'Defeat a Skull Kid']",6,2
"['Clear 10 Silver Rupee Rooms', 'Desert Colossus HP']",10,1
"['Clear 10 Silver Rupee Rooms', 'Dins Fire']",16,2
"['Clear 10 Silver Rupee Rooms', 'Double Defense']",12,4
"['Clear 10 Silver Rupee Rooms', 'Double Magic']",11,4
"['Clear 10 Silver Rupee Rooms', 'Eponas Song']",10,2
"['Clear 10 Silver Rupee Rooms', 'Exactly 20 Deku Sticks']",8,0
"['Clear 10 Silver Rupee Rooms', 'Exactly 30 Deku Sticks']",13,3
"['Clear 10 Silver Rupee Rooms', 'Fairy Bow']",8,1
"['Clear 10 Silver Rupee Rooms', 'Fairy Slingshot']",6,0
"['Clear 10 Silver Rupee Rooms', 'Fill all 4 Bottle Slots']",7,1
"['Clear 10 Silver Rupee Rooms', 'Fire Medallion']",14,3
"['Clear 10 Silver Rupee Rooms', 'Forest Medallion']",14,1
"['Clear 10 Silver Rupee Rooms', 'Forest Temple Boss Key']",7,0
"['Clear 10 Silver Rupee Rooms', 'Free all 9 Gorons in Fire Temple']",14,3
"['Clear 10 Silver Rupee Rooms', 'Ganons Castle Boss Key']",9,3
"['Clear 10 Silver Rupee Rooms', 'Gerudos Card']",6,0
"['Clear 10 Silver Rupee Rooms', 'Get Bombchu chest in Spirit Temple']",8,3
"['Clear 10 Silver Rupee Rooms', 'Giants Knife']",8,0
"['Clear 10 Silver Rupee Rooms', 'Goron Bracelet']",12,0
"['Clear 10 Silver Rupee Rooms', 'Goron Tunic']",6,0
"['Clear 10 Silver Rupee Rooms', 'Green Gauntlets']",25,3
"['Clear 10 Silver Rupee Rooms', 'Ice Arrows']",8,1
"['Clear 10 Silver Rupee Rooms', 'Lens of Truth']",7,0
"['Clear 10 Silver Rupee Rooms', 'Light Arrows']",14,2
"['Clear 10 Silver Rupee Rooms', 'Lon Lon Ranch HP']",6,1
"['Clear 10 Silver Rupee Rooms', 'Longshot']",7,1
"['Clear 10 Silver Rupee Rooms', 'Map & Compass in Bottom of the Well']",15,4
"['Clear 10 Silver Rupee Rooms', 'Map & Compass in Dodongos Cavern']",13,3
"['Clear 10 Silver Rupee Rooms', 'Map & Compass in Fire Temple']",15,0
"['Clear 10 Silver Rupee Rooms', 'Map & Compass in Forest Temple']",8,3
"['Clear 10 Silver Rupee Rooms', 'Map & Compass in Ice Cavern']",7,0
"['Clear 10 Silver Rupee Rooms', 'Map & Compass in Jabu-Jabu']",6,2
"['Clear 10 Silver Rupee Rooms', 'Map & Compass in Spirit Temple']",9,2
"['Clear 10 Silver Rupee Rooms', 'Map & Compass in Water Temple']",6,0
"['Clear 10 Silver Rupee Rooms', 'Minuet of Forest']",11,4
"['Clear 10 Silver Rupee Rooms', 'Mirror Shield']",8,0
"['Clear 10 Silver Rupee Rooms', 'Nayrus Love']",22,8
"['Clear 10 Silver Rupee Rooms', 'Obtain all 8 Small Keys in Fire Temple']",10,0
"['Clear 10 Silver Rupee Rooms', 'Open 3 Gold Rupee Chests']",8,2
"['Clear 10 Silver Rupee Rooms', 'Open the Final Door of Forest Trial']",6,1
"['Clear 10 Silver Rupee Rooms', 'Open the Final Door of Shadow Trial']",6,0
"['Clear 10 Silver Rupee Rooms', 'Open the Final Door of Spirit Trial']",9,3
"['Clear 10 Silver Rupee Rooms', 'Open the Final Door of Water Trial']",14,1
"['Clear 10 Silver Rupee Rooms', 'Plant bean in Death Mountain Crater']",7,3
"['Clear 10 Silver Rupee Rooms', 'Quiver (40)']",10,3
"['Clear 10 Silver Rupee Rooms', 'Quiver (50)']",11,1
"['Clear 10 Silver Rupee Rooms', 'Requiem of Spirit']",6,0
"['Clear 10 Silver Rupee Rooms', 'Sarias Song']",7,1
"['Clear 10 Silver Rupee Rooms', 'Silver Gauntlets']",8,3
"['Clear 10 Silver Rupee Rooms', 'Silver Scale']",6,1
"['Clear 10 Silver Rupee Rooms', 'Spirit Temple Boss Key']",9,0
"['Clear 10 Silver Rupee Rooms', 'Stone of Agony']",8,1
"['Clear 10 Silver Rupee Rooms', 'Two Fairy Spells']",16,4
"['Clear 10 Silver Rupee Rooms', 'Water Medallion']",8,1
"['Clear 10 Silver Rupee Rooms', 'Water Temple Boss Key']",8,4
"['Clear 10 Silver Rupee Rooms', 'Win Bombchu Bowling Prize']",10,1
"['Clear 8 Silver Rupee Rooms', 'Defeat Volvagia']",9,0
"['Clear 8 Silver Rupee Rooms', 'Exactly 30 Deku Sticks']",6,0
"['Clear 8 Silver Rupee Rooms', 'Map & Compass in Spirit Temple']",6,2
"['Clear 8 Silver Rupee Rooms', 'Obtain all 5 Small Keys in Forest Temple']",6,3
"['Clear 8 Silver Rupee Rooms', 'Open All 6 Gold Rupee Chests']",13,4
"['Clear 8 Silver Rupee Rooms', 'Zora Tunic']",6,1
"['Cow in House', 'Fire Medallion']",7,2
"['Cow in House', 'Goron Bracelet']",7,0
"['Cow in House', 'Two Fairy Spells']",7,1
"['Defeat 4 Different Iron Knuckles', 'Defeat Volvagia']",7,1
"['Defeat 4 Different Iron Knuckles', 'Exactly 30 Deku Sticks']",6,1
"['Defeat 4 Different Iron Knuckles', 'Farores Wind']",10,3
"['Defeat 4 Different Iron Knuckles', 'Fire Temple Boss Key']",9,1
"['Defeat 4 Different Iron Knuckles', 'Forest Temple Boss Key']",6,2
"['Defeat 4 Different Iron Knuckles', 'Green Gauntlets']",15,1
"['Defeat 4 Different Iron Knuckles', 'Light Arrows']",6,0
"['Defeat 4 Different Iron Knuckles', 'Map & Compass in Dodongos Cavern']",6,0
"['Defeat 4 Different Iron Knuckles', 'Map & Compass in Forest Temple']",6,0
"['Defeat 4 Different Iron Knuckles', 'Obtain all 8 Small Keys in Fire Temple']",7,2
"['Defeat 4 Different Iron Knuckles', 'Open 3 Gold Rupee Chests']",8,1
"['Defeat 4 Different Iron Knuckles', 'Sarias Song']",6,2
"['Defeat Amy (Green Poe)', 'Dins Fire']",6,1
"['Defeat Amy (Green Poe)', 'Open All 6 Gold Rupee Chests']",10,3
"['Defeat Barinade', 'Fire Medallion']",6,1
"['Defeat Barinade', 'Green Gauntlets']",6,1
"['Defeat Big Octo', 'Map & Compass in Spirit Temple']",6,2
"['Defeat Bongo-Bongo', 'Dins Fire']",6,2
"['Defeat Bongo-Bongo', 'Green Gauntlets']",9,3
"['Defeat Dark Link', 'Dins Fire']",7,1
"['Defeat Dark Link', 'Green Gauntlets']",7,4
"['Defeat Dark Link', 'Open the Final Door of Spirit Trial']",7,1
"['Defeat Dark Link', 'Two Fairy Spells']",6,1
"['Defeat Meg (Purple Poe)', 'Defeat Twinrova']",8,0
"['Defeat Meg (Purple Poe)', 'Defeat Volvagia']",6,0
"['Defeat Meg (Purple Poe)', 'Farores Wind']",6,4
"['Defeat Meg (Purple Poe)', 'Ganons Castle Boss Key']",9,0
"['Defeat Meg (Purple Poe)', 'Light Arrows']",6,0
"['Defeat Meg (Purple Poe)', 'Map & Compass in Bottom of the Well']",7,0
"['Defeat Meg (Purple Poe)', 'Megaton Hammer']",6,1
"['Defeat Meg (Purple Poe)', 'Obtain all 8 Small Keys in Fire Temple']",6,0
"['Defeat Meg (Purple Poe)', 'Open All 6 Gold Rupee Chests']",13,1
"['Defeat Meg (Purple Poe)', 'Requiem of Spirit']",6,3
"['Defeat Meg (purple Poe)', 'Open All 6 Gold Rupee Chests']",7,3
"['Defeat Morpha', 'Green Gauntlets']",7,0
"['Defeat Morpha', 'Open All 6 Gold Rupee Chests']",6,1
"['Defeat Nabooru-Knuckle', 'Goron Bracelet']",6,0
"['Defeat Nabooru-Knuckle', 'Green Gauntlets']",11,0
"['Defeat Nabooru-Knuckle', 'Open All 6 Gold Rupee Chests']",11,6
"['Defeat Queen Gohma', 'Green Gauntlets']",9,1
"['Defeat Twinrova', 'Defeat Volvagia']",15,6
"['Defeat Twinrova', 'Dins Fire']",9,1
"['Defeat Twinrova', 'Double Defense']",6,0
"['Defeat Twinrova', 'Double Magic']",7,0
"['Defeat Twinrova', 'Exactly 20 Deku Sticks']",13,0
"['Defeat Twinrova', 'Exactly 30 Deku Sticks']",13,2
"['Defeat Twinrova', 'Farores Wind']",9,2
"['Defeat Twinrova', 'Fire Medallion']",6,2
"['Defeat Twinrova', 'Fire Temple Boss Key']",7,2
"['Defeat Twinrova', 'Forest Temple Boss Key']",8,1
"['Defeat Twinrova', 'Goron Bracelet']",15,4
"['Defeat Twinrova', 'Green Gauntlets']",19,1
"['Defeat Twinrova', 'Light Arrows']",9,0
"['Defeat Twinrova', 'Map & Compass in Bottom of the Well']",6,1
"['Defeat Twinrova', 'Map & Compass in Dodongos Cavern']",6,2
"['Defeat Twinrova', 'Map & Compass in Fire Temple']",6,0
"['Defeat Twinrova', 'Map & Compass in Forest Temple']",6,0
"['Defeat Twinrova', 'Megaton Hammer']",6,1
"['Defeat Twinrova', 'Nayrus Love']",6,1
"['Defeat Twinrova', 'Obtain all 5 Small Keys in Shadow Temple']",8,1
"['Defeat Twinrova', 'Open 3 Gold Rupee Chests']",8,2
"['Defeat Twinrova', 'Open the Final Door of Shadow Trial']",10,0
"['Defeat Twinrova', 'Open the Final Door of Water Trial']",10,1
"['Defeat Twinrova', 'Plant 5 Magic Beans']",6,0
"['Defeat Twinrova', 'Quiver (40)']",6,0
"['Defeat Twinrova', 'Shadow Temple Boss Key']",9,1
"['Defeat Twinrova', 'Silver Scale']",6,0
"['Defeat Twinrova', 'Two Fairy Spells']",7,2
"['Defeat Twinrova', 'Zora Tunic']",6,0
"['Defeat Volvagia', 'Dins Fire']",14,2
"['Defeat Volvagia', 'Eponas Song']",6,0
"['Defeat Volvagia', 'Exactly 30 Deku Sticks']",11,1
"['Defeat Volvagia', 'Ganons Castle Boss Key']",8,1
"['Defeat Volvagia', 'Goron Bracelet']",8,2
"['Defeat Volvagia', 'Green Gauntlets']",7,2
"['Defeat Volvagia', 'Lon Lon Ranch HP']",7,2
"['Defeat Volvagia', 'Map & Compass in Bottom of the Well']",9,5
"['Defeat Volvagia', 'Map & Compass in Dodongos Cavern']",6,2
"['Defeat Volvagia', 'Map & Compass in Spirit Temple']",13,3
"['Defeat Volvagia', 'Obtain all 5 Small Keys in Shadow Temple']",7,2
"['Defeat Volvagia', 'Open 3 Gold Rupee Chests']",12,4
"['Defeat Volvagia', 'Two Fairy Spells']",7,0
"['Defeat a Skull Kid', 'Green Gauntlets']",13,1
"['Defeat a Skull Kid', 'Light Arrows']",6,4
"['Defeat a Skull Kid', 'Open All 6 Gold Rupee Chests']",10,1
"['Defeat a Skull Kid', 'Quiver (50)']",7,1
"['Defeat a Skull Kid', 'Win Bombchu Bowling Prize']",7,2
"['Defeat all Lizalfos in Dodongos Cavern', 'Goron Bracelet']",7,0
"['Defeat all Lizalfos in Dodongos Cavern', 'Nayrus Love']",6,2
"['Defeat all Lizalfos in Dodongos Cavern', 'Open All 6 Gold Rupee Chests']",6,4
"['Defeat both Flare Dancers', 'Goron Bracelet']",6,1
"['Defeat both Flare Dancers', 'Nayrus Love']",7,0
"['Defeat both Flare Dancers', 'Obtain all 5 Small Keys in Shadow Temple']",8,7
"['Desert Colossus HP', 'Ganons Castle Boss Key']",6,1
"['Desert Colossus HP', 'Green Gauntlets']",16,3
"['Desert Colossus HP', 'Map & Compass in Dodongos Cavern']",6,1
"['Desert Colossus HP', 'Open All 6 Gold Rupee Chests']",8,3
"['Dins Fire', 'Exactly 30 Deku Sticks']",6,1
"['Dins Fire', 'Fairy Bow']",7,3
"['Dins Fire', 'Fire Arrows']",8,1
"['Dins Fire', 'Fire Temple Boss Key']",8,0
"['Dins Fire', 'Forest Temple Boss Key']",6,0
"['Dins Fire', 'Ganons Castle Boss Key']",8,1
"['Dins Fire', 'Lens of Truth']",6,0
"['Dins Fire', 'Light Arrows']",12,3
"['Dins Fire', 'Map & Compass in Bottom of the Well']",6,2
"['Dins Fire', 'Map & Compass in Forest Temple']",7,2
"['Dins Fire', 'Map & Compass in Shadow Temple']",6,3
"['Dins Fire', 'Open 2 Boss Key Doors']",6,1
"['Dins Fire', 'Open 3 Gold Rupee Chests']",8,1
"['Dins Fire', 'Open All 6 Gold Rupee Chests']",20,3
"['Dins Fire', 'Quiver (40)']",10,4
"['Dins Fire', 'Rutos Letter']",8,2
"['Dins Fire', 'Silver Gauntlets']",11,2
"['Dins Fire', 'Water Medallion']",10,4
"['Dins Fire', 'Zora Tunic']",6,2
"['Double Defense', 'Green Gauntlets']",8,3
"['Double Defense', 'Open All 6 Gold Rupee Chests']",12,1
"['Double Magic', 'Green Gauntlets']",6,2
"['Double Magic', 'Open All 6 Gold Rupee Chests']",8,2
"['Double Magic', 'Quiver (50)']",6,4
"['Eponas Song', 'Green Gauntlets']",10,5
"['Eponas Song', 'Open All 6 Gold Rupee Chests']",6,0
"['Exactly 20 Deku Sticks', 'Farores Wind']",7,0
"['Exactly 20 Deku Sticks', 'Fire Medallion']",8,2
"['Exactly 20 Deku Sticks', 'Goron Bracelet']",9,1
"['Exactly 20 Deku Sticks', 'Green Gauntlets']",11,1
"['Exactly 20 Deku Sticks', 'Open 3 Boss Key Doors']",8,0
"['Exactly 20 Deku Sticks', 'Open All 6 Gold Rupee Chests']",14,1
"['Exactly 20 Deku Sticks', 'Quiver (50)']",6,1
"['Exactly 30 Deku Sticks', 'Farores Wind']",8,3
"['Exactly 30 Deku Sticks', 'Goron Bracelet']",11,2
"['Exactly 30 Deku Sticks', 'Green Gauntlets']",22,5
"['Exactly 30 Deku Sticks', 'Map & Compass in Jabu-Jabu']",8,0
"['Exactly 30 Deku Sticks', 'Map & Compass in Spirit Temple']",7,4
"['Exactly 30 Deku Sticks', 'Nayrus Love']",6,3
"['Exactly 30 Deku Sticks', 'Obtain all 5 Small Keys in Forest Temple']",7,2
"['Exactly 30 Deku Sticks', 'Obtain all 8 Small Keys in Fire Temple']",6,1
"['Exactly 30 Deku Sticks', 'Open 3 Boss Key Doors']",7,3
"['Exactly 30 Deku Sticks', 'Open All 6 Gold Rupee Chests']",17,8
"['Exactly 30 Deku Sticks', 'Open the Final Door of Shadow Trial']",6,0
"['Exactly 30 Deku Sticks', 'Open the Final Door of Water Trial']",7,0
"['Exactly 30 Deku Sticks', 'Requiem of Spirit']",7,0
"['Exactly 30 Deku Sticks', 'Sarias Song']",6,1
"['Exactly 30 Deku Sticks', 'Silver Gauntlets']",6,2
"['Exactly 30 Deku Sticks', 'Two Fairy Spells']",9,3
"['Fairy Bow', 'Green Gauntlets']",6,2
"['Fairy Bow', 'Open 3 Gold Rupee Chests']",6,4
"['Fairy Slingshot', 'Goron Bracelet']",7,1
"['Fairy Slingshot', 'Open All 6 Gold Rupee Chests']",7,1
"['Farores Wind', 'Fire Medallion']",6,1
"['Farores Wind', 'Green Gauntlets']",6,1
"['Farores Wind', 'Open 3 Gold Rupee Chests']",6,3
"['Farores Wind', 'Open All 6 Gold Rupee Chests']",7,1
"['Farores Wind', 'Quiver (50)']",6,3
"['Farores Wind', 'Requiem of Spirit']",6,3
"['Fill all 4 Bottle Slots', 'Green Gauntlets']",8,0
"['Fill all 4 Bottle Slots', 'Open All 6 Gold Rupee Chests']",7,0
"['Fill all 4 Bottle Slots', 'Open the Final Door of Spirit Trial']",8,1
"['Fire Arrows', 'Goron Bracelet']",7,0
"['Fire Arrows', 'Green Gauntlets']",9,0
"['Fire Medallion', 'Light Arrows']",6,0
"['Fire Medallion', 'Map & Compass in Spirit Temple']",13,3
"['Fire Medallion', 'Quiver (40)']",9,1
"['Fire Medallion', 'Sarias Song']",6,3
"['Fire Medallion', 'Two Fairy Spells']",8,1
"['Fire Temple Boss Key', 'Gerudos Card']",6,2
"['Fire Temple Boss Key', 'Goron Bracelet']",11,3
"['Fire Temple Boss Key', 'Green Gauntlets']",21,4
"['Fire Temple Boss Key', 'Map & Compass in Forest Temple']",8,3
"['Fire Temple Boss Key', 'Map & Compass in Spirit Temple']",11,0
"['Fire Temple Boss Key', 'Obtain all 5 Small Keys in Shadow Temple']",9,1
"['Fire Temple Boss Key', 'Open All 6 Gold Rupee Chests']",11,2
"['Fire Temple Boss Key', 'Open the Final Door of Fire Trial']",6,0
"['Fire Temple Boss Key', 'Open the Final Door of Spirit Trial']",6,3
"['Fire Temple Boss Key', 'Quiver (50)']",10,0
"['Forest Medallion', 'Free all 9 Gorons in Fire Temple']",7,6
"['Forest Medallion', 'Green Gauntlets']",13,2
"['Forest Medallion', 'Open All 6 Gold Rupee Chests']",7,0
"['Forest Temple Boss Key', 'Free all 9 Gorons in Fire Temple']",6,3
"['Forest Temple Boss Key', 'Goron Bracelet']",11,1
"['Forest Temple Boss Key', 'Green Gauntlets']",16,4
