goal combination,count,pick count
"['10 Songs', '7 Different Unused Keys in Gerudo Training Grounds']",13,0
"['10 Songs', '7 Hearts (no duping)']",11,8
"['10 Songs', '7 Magic Beans']",6,1
"['10 Songs', '7 Maps']",37,15
"['10 Songs', '8 Different Unused Keys in Gerudo Training Grounds']",17,8
"['10 Songs', '8 Hearts (no duping)']",32,16
"['10 Songs', 'All 3 Kokiri Forest area Skulltulas']",12,5
"['10 Songs', 'All 3 Skulltulas in Bottom of the Well']",18,3
"['10 Songs', 'All 3 Skulltulas in Ice Cavern']",8,3
"['10 Songs', 'All 4 Adult Skulltulas in Zoras Domain Area']",11,3
"['10 Songs', 'All 4 Child Skulltulas in Zoras Domain Area']",11,0
"['10 Songs', 'All 4 Gerudo Valley area Skulltulas']",14,2
"['10 Songs', 'All 4 Lon Lon Ranch area Skulltulas']",12,0
"['10 Songs', 'All 4 Lost Woods area Skulltulas']",6,0
"['10 Songs', 'All 4 Market area Skulltulas']",8,3
"['10 Songs', 'All 4 Skulltulas in Deku Tree']",7,3
"['10 Songs', 'All 4 Skulltulas in Jabu-Jabu']",7,0
"['10 Songs', 'All 4 Wasteland/ Colossus area Skulltulas']",13,1
"['10 Songs', 'All 5 Lake Hylia Skulltulas']",27,8
"['10 Songs', 'All 5 Skulltulas in Dodongos Cavern']",7,3
"['10 Songs', 'All 5 Skulltulas in Fire Temple']",16,16
"['10 Songs', 'All 5 Skulltulas in Forest Temple']",8,1
"['10 Songs', 'All 5 Skulltulas in Shadow Temple']",7,3
"['10 Songs', 'All 5 Skulltulas in Spirit Temple']",6,2
"['10 Songs', 'All 5 Skulltulas in Water Temple']",27,6
"['10 Songs', 'All 8 Death Mountain area Skulltulas']",16,1
"['10 Songs', 'All 8 Zoras Domain area Skulltulas']",17,3
"['10 Songs', 'Beat Dodongos Cavern']",9,2
"['10 Songs', 'Beat Jabu-Jabus Belly']",11,7
"['10 Songs', 'Beat the Deku Tree']",10,1
"['10 Songs', 'Beat the Fire Temple']",26,7
"['10 Songs', 'Beat the Shadow Temple']",7,2
"['10 Songs', 'Beat the Water Temple']",13,7
"['10 Songs', 'Blue Fire']",6,0
"['10 Songs', 'Blue Potion']",6,1
"['10 Songs', 'Bolero of Fire']",11,2
"['10 Songs', 'Bomb Bag (30)']",15,3
"['10 Songs', 'Boomerang']",14,5
"['10 Songs', 'Both Gerudo Valley HPs']",6,1
"['10 Songs', 'Both Gerudos Fortress area Skulltulas']",7,2
"['10 Songs', 'Both HPs in Death Mountain Crater']",12,2
"['10 Songs', 'Both HPs in Lost Woods']",47,4
"['10 Songs', 'Bottled Fairy']",11,3
"['10 Songs', 'Bronze Gauntlets']",8,0
"['10 Songs', 'Bullet Bag (40)']",7,4
"['10 Songs', 'Bullet Bag (50)']",17,5
"['10 Songs', 'Clear 4 Silver Rupee Rooms']",10,5
"['10 Songs', 'Clear 8 Silver Rupee Rooms']",14,5
"['10 Songs', 'Cow in House']",7,1
"['10 Songs', 'Defeat 4 Different Iron Knuckles']",7,0
"['10 Songs', 'Defeat Amy (Green Poe)']",13,7
"['10 Songs', 'Defeat Barinade']",11,5
"['10 Songs', 'Defeat Big Octo']",8,1
"['10 Songs', 'Defeat Bongo-Bongo']",9,4
"['10 Songs', 'Defeat Dark Link']",7,10
"['10 Songs', 'Defeat King Dodongo']",6,6
"['10 Songs', 'Defeat Meg (purple Poe)']",30,15
"['10 Songs', 'Defeat Morpha']",11,2
"['10 Songs', 'Defeat Nabooru-Knuckle']",6,0
"['10 Songs', 'Defeat Queen Gohma']",7,2
"['10 Songs', 'Defeat Volvagia']",39,17
"['10 Songs', 'Defeat a Skull Kid', 'Green Gauntlets']",6,0
"['10 Songs', 'Defeat a Skull Kid']",20,8
"['10 Songs', 'Defeat a White Wolfos']",11,2
"['10 Songs', 'Defeat all Lizalfos in Dodongos Cavern']",8,4
"['10 Songs', 'Desert Colossus HP']",8,1
"['10 Songs', 'Dins Fire']",37,17
"['10 Songs', 'Double Defense']",10,8
"['10 Songs', 'Exactly 20 Deku Sticks']",21,8
"['10 Songs', 'Exactly 30 Deku Sticks']",25,7
"['10 Songs', 'Fairy Bow']",6,1
"['10 Songs', 'Fairy Slingshot']",6,0
"['10 Songs', 'Fill all 4 Bottle Slots']",10,3
"['10 Songs', 'Fire Arrows']",9,1
"['10 Songs', 'Fire Medallion']",18,7
"['10 Songs', 'Fire Temple Boss Key']",15,5
"['10 Songs', 'Forest Temple Boss Key']",7,1
"['10 Songs', 'Free all 9 Gorons in Fire Temple']",17,9
"['10 Songs', 'Ganons Castle Boss Key']",19,8
"['10 Songs', 'Gerudos Card']",8,2
"['10 Songs', 'Get Bombchu chest in Spirit Temple']",6,2
"['10 Songs', 'Giants Knife']",15,5
"['10 Songs', 'Golden Gauntlets']",8,1
"['10 Songs', 'Goron Bracelet']",37,2
"['10 Songs', 'Goron Tunic']",19,9
"['10 Songs', 'Green Gauntlets']",29,2
"['10 Songs', 'Iron Boots']",9,0
"['10 Songs', 'Keaton Mask']",11,1
"['10 Songs', 'Lens of Truth']",15,2
"['10 Songs', 'Light Arrows']",10,1
"['10 Songs', 'Lon Lon Ranch HP']",10,4
"['10 Songs', 'Longshot']",6,3
"['10 Songs', 'Map & Compass in Bottom of the Well']",9,1
"['10 Songs', 'Map & Compass in Deku Tree']",9,4
"['10 Songs', 'Map & Compass in Dodongos Cavern']",13,2
"['10 Songs', 'Map & Compass in Fire Temple']",9,1
"['10 Songs', 'Map & Compass in Forest Temple']",8,5
"['10 Songs', 'Map & Compass in Ice Cavern']",12,5
"['10 Songs', 'Map & Compass in Jabu-Jabu']",8,3
"['10 Songs', 'Map & Compass in Shadow Temple']",6,5
"['10 Songs', 'Map & Compass in Water Temple']",10,6
"['10 Songs', 'Megaton Hammer']",15,2
"['10 Songs', 'Milk']",8,4
"['10 Songs', 'Minuet of Forest']",8,0
"['10 Songs', 'Mirror Shield']",7,1
"['10 Songs', 'Obtain all 5 Small Keys in Forest Temple']",12,4
"['10 Songs', 'Obtain all 5 Small Keys in Shadow Temple']",19,9
"['10 Songs', 'Obtain all 8 Small Keys in Fire Temple']",14,6
"['10 Songs', 'Open 2 Boss Key Doors']",13,6
"['10 Songs', 'Open 3 Boss Key Doors']",31,11
"['10 Songs', 'Open 3 Gold Rupee Chests']",23,9
"['10 Songs', 'Open 5 Gold Rupee Chests']",19,12
"['10 Songs', 'Open 50 Rupee chest in Wasteland']",16,2
"['10 Songs', 'Open the Final Door of Fire Trial']",8,1
"['10 Songs', 'Open the Final Door of Forest Trial']",12,3
"['10 Songs', 'Open the Final Door of Shadow Trial']",15,1
"['10 Songs', 'Open the Final Door of Spirit Trial']",7,0
"['10 Songs', 'Open the Final Door of Water Trial']",14,1
"['10 Songs', 'Plant 5 Magic Beans']",12,4
"['10 Songs', 'Plant bean in Death Mountain Crater']",9,1
"['10 Songs', 'Quiver (40)']",27,11
"['10 Songs', 'Quiver (50)']",24,8
"['10 Songs', 'Sarias Song']",24,2
"['10 Songs', 'Silver Scale']",15,7
"['10 Songs', 'Stone of Agony']",13,3
"['10 Songs', 'Two Fairy Spells']",8,9
"['10 Songs', 'Water Medallion']",6,1
"['10 Songs', 'Water Temple Boss Key']",9,4
"['10 Songs', 'Win Bombchu Bowling Prize']",10,0
"['10 Songs', 'Zora Tunic']",10,4
"['15 Different Skulltulas', '2 Skulltulas in Lon Lon Ranch']",6,5
"['15 Different Skulltulas', '3 Shields & 3 Boots']",9,3
"['15 Different Skulltulas', '3 Swords, Tunics, Boots, and Shields']",18,4
"['15 Different Skulltulas', '5 Zora area HPs']",7,2
"['15 Different Skulltulas', '7 Compasses']",10,3
"['15 Different Skulltulas', '7 Different Unused Keys in Gerudo Training Grounds']",6,0
"['15 Different Skulltulas', '7 Maps']",7,1
"['15 Different Skulltulas', '8 Hearts (no duping)']",9,3
"['15 Different Skulltulas', '9 Hearts (no duping)']",7,4
"['15 Different Skulltulas', '9 Songs']",8,2
"['15 Different Skulltulas', 'All 3 Elemental Arrows']",19,2
"['15 Different Skulltulas', 'All 3 Skulltulas in Bottom of the Well']",6,0
"['15 Different Skulltulas', 'All 4 Market area Skulltulas']",8,2
"['15 Different Skulltulas', 'All 5 Skulltulas in Water Temple']",10,1
"['15 Different Skulltulas', 'Beat the Spirit Temple']",20,7
"['15 Different Skulltulas', 'Bolero of Fire']",6,0
"['15 Different Skulltulas', 'Both HPs in Lost Woods']",14,1
"['15 Different Skulltulas', 'Both Rusty Switches in Spirit Temple']",9,2
"['15 Different Skulltulas', 'Clear 10 Silver Rupee Rooms']",8,1
"['15 Different Skulltulas', 'Clear 8 Silver Rupee Rooms']",7,1
"['15 Different Skulltulas', 'Defeat 4 Different Iron Knuckles']",8,4
"['15 Different Skulltulas', 'Defeat Twinrova']",15,4
"['15 Different Skulltulas', 'Defeat Volvagia']",6,2
"['15 Different Skulltulas', 'Dins Fire']",12,3
"['15 Different Skulltulas', 'Fire Medallion']",8,8
"['15 Different Skulltulas', 'Fire Temple Boss Key']",9,6
"['15 Different Skulltulas', 'Free all 9 Gorons in Fire Temple']",6,3
"['15 Different Skulltulas', 'Ganons Castle Boss Key']",6,1
"['15 Different Skulltulas', 'Green Gauntlets']",7,3
"['15 Different Skulltulas', 'Light Arrows']",8,6
"['15 Different Skulltulas', 'Map & Compass in Dodongos Cavern']",6,2
"['15 Different Skulltulas', 'Map & Compass in Forest Temple']",6,1
"['15 Different Skulltulas', 'Map & Compass in Spirit Temple']",6,3
"['15 Different Skulltulas', 'Megaton Hammer']",7,3
"['15 Different Skulltulas', 'Mirror Shield']",6,1
"['15 Different Skulltulas', 'Nayrus Love']",7,1
"['15 Different Skulltulas', 'Open 3 Boss Key Doors']",10,6
"['15 Different Skulltulas', 'Open 3 Gold Rupee Chests']",7,1
"['15 Different Skulltulas', 'Open 5 Gold Rupee Chests']",6,0
"['15 Different Skulltulas', 'Open All 6 Gold Rupee Chests']",11,4
"['15 Different Skulltulas', 'Quiver (50)']",8,2
"['15 Different Skulltulas', 'Two Fairy Spells']",8,3
"['2 Boss Keys', '3 Shields & 3 Boots']",9,3
"['2 Boss Keys', '3 Swords, Tunics, Boots, and Shields']",9,1
"['2 Boss Keys', '30 Different Skulltulas']",20,10
"['2 Boss Keys', '4 Skulltulas in Shadow Temple']",8,3
"['2 Boss Keys', '7 Compasses']",17,6
"['2 Boss Keys', '7 Maps']",6,2
"['2 Boss Keys', '8 Hearts (no duping)']",13,5
"['2 Boss Keys', '9 Hearts (no duping)']",12,3
"['2 Boss Keys', 'All 4 Market area Skulltulas']",11,1
"['2 Boss Keys', 'All 8 Zoras Domain area Skulltulas']",7,2
"['2 Boss Keys', 'Dins Fire']",8,3
"['2 Boss Keys', 'Goron Bracelet']",7,2
"['2 Boss Keys', 'Green Gauntlets']",13,1
"['2 Boss Keys', 'Map & Compass in Spirit Temple']",11,2
"['2 Boss Keys', 'Obtain all 8 Small Keys in Fire Temple']",6,4
"['2 Skulltulas in Lon Lon Ranch', '3 Shields & 3 Boots']",18,9
"['2 Skulltulas in Lon Lon Ranch', '3 Shields & 3 Tunics']",11,3
"['2 Skulltulas in Lon Lon Ranch', '3 Swords & 3 Boots']",9,7
"['2 Skulltulas in Lon Lon Ranch', '3 Swords & 3 Shields']",11,3
"['2 Skulltulas in Lon Lon Ranch', '3 Swords, Tunics, Boots, and Shields', 'Open 3 Boss Key Doors']",7,1
"['2 Skulltulas in Lon Lon Ranch', '3 Swords, Tunics, Boots, and Shields']",28,4
"['2 Skulltulas in Lon Lon Ranch', '30 Different Skulltulas']",28,12
"['2 Skulltulas in Lon Lon Ranch', '4 Skulltulas in Shadow Temple']",9,2
"['2 Skulltulas in Lon Lon Ranch', '5 Unused Keys in Gerudo Training Grounds']",6,2
"['2 Skulltulas in Lon Lon Ranch', '5 Zora area HPs']",12,6
"['2 Skulltulas in Lon Lon Ranch', '6 Compasses']",7,0
"['2 Skulltulas in Lon Lon Ranch', '6 Maps']",8,1
"['2 Skulltulas in Lon Lon Ranch', '7 Compasses']",19,8
"['2 Skulltulas in Lon Lon Ranch', '7 Hearts (no duping)']",9,3
"['2 Skulltulas in Lon Lon Ranch', '7 Magic Beans']",6,1
"['2 Skulltulas in Lon Lon Ranch', '7 Maps']",6,2
"['2 Skulltulas in Lon Lon Ranch', '7 Songs']",7,0
"['2 Skulltulas in Lon Lon Ranch', '8 Different Unused Keys in Gerudo Training Grounds']",6,1
"['2 Skulltulas in Lon Lon Ranch', '8 Hearts (no duping)']",10,5
"['2 Skulltulas in Lon Lon Ranch', '8 Songs']",9,3
"['2 Skulltulas in Lon Lon Ranch', '9 Hearts (no duping)']",18,3
"['2 Skulltulas in Lon Lon Ranch', 'All 3 Elemental Arrows']",21,3
"['2 Skulltulas in Lon Lon Ranch', 'All 4 Child Skulltulas in Zoras Domain Area']",9,0
"['2 Skulltulas in Lon Lon Ranch', 'All 4 Gerudo Valley area Skulltulas']",7,1
"['2 Skulltulas in Lon Lon Ranch', 'All 4 Market area Skulltulas']",18,6
"['2 Skulltulas in Lon Lon Ranch', 'All 5 Lake Hylia Skulltulas']",15,3
"['2 Skulltulas in Lon Lon Ranch', 'All 5 Skulltulas in Fire Temple']",7,2
"['2 Skulltulas in Lon Lon Ranch', 'All 5 Skulltulas in Shadow Temple']",6,4
"['2 Skulltulas in Lon Lon Ranch', 'All 5 Skulltulas in Spirit Temple']",7,3
"['2 Skulltulas in Lon Lon Ranch', 'All 5 Skulltulas in Water Temple']",10,4
"['2 Skulltulas in Lon Lon Ranch', 'All 8 Death Mountain area Skulltulas']",8,1
"['2 Skulltulas in Lon Lon Ranch', 'All 8 Zoras Domain area Skulltulas']",9,0
"['2 Skulltulas in Lon Lon Ranch', 'Beat Jabu-Jabus Belly']",6,4
"['2 Skulltulas in Lon Lon Ranch', 'Beat the Fire Temple']",13,2
"['2 Skulltulas in Lon Lon Ranch', 'Beat the Spirit Temple']",22,4
"['2 Skulltulas in Lon Lon Ranch', 'Beat the Water Temple']",10,1
"['2 Skulltulas in Lon Lon Ranch', 'Both HPs in Lost Woods']",24,4
"['2 Skulltulas in Lon Lon Ranch', 'Both Rusty Switches in Spirit Temple']",23,4
"['2 Skulltulas in Lon Lon Ranch', 'Clear 10 Silver Rupee Rooms']",13,5
"['2 Skulltulas in Lon Lon Ranch', 'Defeat 4 Different Iron Knuckles']",12,4
"['2 Skulltulas in Lon Lon Ranch', 'Defeat Big Octo']",6,0
"['2 Skulltulas in Lon Lon Ranch', 'Defeat Meg (purple Poe)']",19,2
"['2 Skulltulas in Lon Lon Ranch', 'Defeat Twinrova']",10,3
"['2 Skulltulas in Lon Lon Ranch', 'Defeat Volvagia']",17,6
"['2 Skulltulas in Lon Lon Ranch', 'Desert Colossus HP']",6,1
"['2 Skulltulas in Lon Lon Ranch', 'Dins Fire']",11,6
"['2 Skulltulas in Lon Lon Ranch', 'Double Defense']",8,1
"['2 Skulltulas in Lon Lon Ranch', 'Farores Wind']",8,2
"['2 Skulltulas in Lon Lon Ranch', 'Fire Medallion']",6,3
"['2 Skulltulas in Lon Lon Ranch', 'Forest Medallion']",8,2
"['2 Skulltulas in Lon Lon Ranch', 'Forest Temple Boss Key']",6,2
"['2 Skulltulas in Lon Lon Ranch', 'Free all 9 Gorons in Fire Temple']",9,4
"['2 Skulltulas in Lon Lon Ranch', 'Gerudos Card']",7,0
"['2 Skulltulas in Lon Lon Ranch', 'Golden Gauntlets']",9,6
"['2 Skulltulas in Lon Lon Ranch', 'Goron Bracelet']",15,3
"['2 Skulltulas in Lon Lon Ranch', 'Green Gauntlets']",19,6
"['2 Skulltulas in Lon Lon Ranch', 'Light Arrows']",9,1
"['2 Skulltulas in Lon Lon Ranch', 'Map & Compass in Forest Temple']",6,3
"['2 Skulltulas in Lon Lon Ranch', 'Map & Compass in Spirit Temple']",10,6
"['2 Skulltulas in Lon Lon Ranch', 'Nayrus Love']",7,3
"['2 Skulltulas in Lon Lon Ranch', 'Obtain all 5 Small Keys in Forest Temple']",6,2
"['2 Skulltulas in Lon Lon Ranch', 'Obtain all 5 Small Keys in Shadow Temple']",17,6
"['2 Skulltulas in Lon Lon Ranch', 'Obtain all 8 Small Keys in Fire Temple']",11,6
"['2 Skulltulas in Lon Lon Ranch', 'Open 2 Boss Key Doors']",6,6
"['2 Skulltulas in Lon Lon Ranch', 'Open 3 Boss Key Doors']",15,4
"['2 Skulltulas in Lon Lon Ranch', 'Open 5 Gold Rupee Chests']",9,4
"['2 Skulltulas in Lon Lon Ranch', 'Open All 6 Gold Rupee Chests']",26,12
"['2 Skulltulas in Lon Lon Ranch', 'Open the Final Door of Forest Trial']",6,2
"['2 Skulltulas in Lon Lon Ranch', 'Open the Final Door of Shadow Trial']",6,3
"['2 Skulltulas in Lon Lon Ranch', 'Open the Final Door of Water Trial']",6,2
"['2 Skulltulas in Lon Lon Ranch', 'Quiver (50)']",7,0
"['2 Skulltulas in Lon Lon Ranch', 'Sarias Song']",8,3
"['2 Skulltulas in Lon Lon Ranch', 'Shadow Temple Boss Key']",10,2
"['2 Skulltulas in Lon Lon Ranch', 'Spirit Temple Boss Key']",8,1
"['2 Skulltulas in Lon Lon Ranch', 'Two Fairy Spells']",15,4
"['20 Different Skulltulas', '3 Shields & 3 Boots']",9,3
"['20 Different Skulltulas', '3 Swords, Tunics, Boots, and Shields']",17,5
"['20 Different Skulltulas', '3 Tunics']",9,5
"['20 Different Skulltulas', '5 Hearts']",17,3
"['20 Different Skulltulas', '5 Magic Beans']",8,1
"['20 Different Skulltulas', '6 Compasses']",7,4
"['20 Different Skulltulas', '7 Compasses']",17,9
"['20 Different Skulltulas', '7 Hearts (no duping)']",6,5
"['20 Different Skulltulas', '7 Maps']",12,2
"['20 Different Skulltulas', '8 Hearts (no duping)']",11,5
"['20 Different Skulltulas', '9 Hearts (no duping)']",16,9
"['20 Different Skulltulas', 'All 3 Elemental Arrows', 'Two Fairy Spells']",6,1
"['20 Different Skulltulas', 'All 3 Elemental Arrows']",28,2
"['20 Different Skulltulas', 'All 3 Skulltulas in Bottom of the Well']",7,0
"['20 Different Skulltulas', 'All 5 Skulltulas in Shadow Temple']",6,5
"['20 Different Skulltulas', 'All 5 Skulltulas in Water Temple']",7,3
"['20 Different Skulltulas', 'Beat Dodongos Cavern']",6,0
"['20 Different Skulltulas', 'Beat the Fire Temple']",8,2
"['20 Different Skulltulas', 'Beat the Spirit Temple']",18,2
"['20 Different Skulltulas', 'Beat the Water Temple']",7,3
"['20 Different Skulltulas', 'Both HPs in Death Mountain Crater']",9,2
"['20 Different Skulltulas', 'Both HPs in Lost Woods']",6,0
"['20 Different Skulltulas', 'Both Rusty Switches in Spirit Temple']",15,5
"['20 Different Skulltulas', 'Bullet Bag (50)']",7,6
"['20 Different Skulltulas', 'Clear 10 Silver Rupee Rooms']",12,2
"['20 Different Skulltulas', 'Defeat 4 Different Iron Knuckles']",10,6
"['20 Different Skulltulas', 'Defeat Meg (purple Poe)']",13,6
"['20 Different Skulltulas', 'Defeat Twinrova']",19,3
"['20 Different Skulltulas', 'Dins Fire']",11,3
"['20 Different Skulltulas', 'Exactly 30 Deku Sticks']",6,3
"['20 Different Skulltulas', 'Fire Medallion']",11,1
"['20 Different Skulltulas', 'Fire Temple Boss Key']",8,5
"['20 Different Skulltulas', 'Free all 9 Gorons in Fire Temple']",8,0
"['20 Different Skulltulas', 'Ganons Castle Boss Key']",8,6
"['20 Different Skulltulas', 'Green Gauntlets']",12,2
"['20 Different Skulltulas', 'Map & Compass in Dodongos Cavern']",7,1
"['20 Different Skulltulas', 'Map & Compass in Spirit Temple']",11,4
"['20 Different Skulltulas', 'Map & Compass in Water Temple']",6,1
"['20 Different Skulltulas', 'Minuet of Forest']",8,0
"['20 Different Skulltulas', 'Obtain all 5 Small Keys in Shadow Temple']",11,4
"['20 Different Skulltulas', 'Open 3 Boss Key Doors']",15,4
"['20 Different Skulltulas', 'Open 3 Gold Rupee Chests']",14,3
"['20 Different Skulltulas', 'Open All 6 Gold Rupee Chests']",12,7
"['20 Different Skulltulas', 'Quiver (40)']",6,0
"['20 Different Skulltulas', 'Quiver (50)']",12,2
"['20 Different Skulltulas', 'Two Fairy Spells']",19,12
"['3 Boots', '30 Different Skulltulas']",17,8
"['3 Boots', '5 Magic Beans']",7,1
"['3 Boots', '6 Compasses']",6,1
"['3 Boots', '7 Compasses']",10,3
"['3 Boots', '8 Hearts (no duping)']",7,6
"['3 Boots', '9 Hearts (no duping)']",12,5
"['3 Boots', 'All 3 Elemental Arrows']",29,5
"['3 Boots', 'All 4 Market area Skulltulas']",7,2
"['3 Boots', 'Beat the Fire Temple']",7,0
"['3 Boots', 'Beat the Spirit Temple']",16,3
"['3 Boots', 'Both HPs in Death Mountain Crater']",6,0
"['3 Boots', 'Both HPs in Lost Woods']",19,5
"['3 Boots', 'Both Rusty Switches in Spirit Temple']",6,0
"['3 Boots', 'Clear 10 Silver Rupee Rooms']",8,4
"['3 Boots', 'Defeat Meg (purple Poe)']",9,2
"['3 Boots', 'Defeat Twinrova']",11,1
"['3 Boots', 'Defeat Volvagia']",7,2
"['3 Boots', 'Defeat a Skull Kid']",8,1
"['3 Boots', 'Dins Fire']",15,2
"['3 Boots', 'Double Defense']",7,1
"['3 Boots', 'Exactly 30 Deku Sticks']",6,0
"['3 Boots', 'Fire Medallion']",9,8
"['3 Boots', 'Fire Temple Boss Key']",6,1
"['3 Boots', 'Goron Bracelet']",12,4
"['3 Boots', 'Goron Tunic']",9,7
"['3 Boots', 'Green Gauntlets']",12,4
"['3 Boots', 'Map & Compass in Dodongos Cavern']",9,0
"['3 Boots', 'Map & Compass in Spirit Temple']",10,0
"['3 Boots', 'Obtain all 5 Small Keys in Shadow Temple']",7,0
"['3 Boots', 'Open All 6 Gold Rupee Chests']",8,2
"['3 Boots', 'Open the Final Door of Shadow Trial']",6,2
"['3 Boots', 'Open the Final Door of Water Trial']",6,4
"['3 Boots', 'Quiver (50)']",8,2
"['3 Boots', 'Silver Scale']",12,2
"['3 Boss Keys', '3 Shields & 3 Boots']",10,6
"['3 Boss Keys', '3 Swords, Tunics, Boots, and Shields']",17,2
"['3 Boss Keys', '30 Different Skulltulas']",27,12
"['3 Boss Keys', '7 Compasses']",19,10
"['3 Boss Keys', '8 Hearts (no duping)']",9,8
"['3 Boss Keys', '9 Hearts (no duping)']",8,0
"['3 Boss Keys', 'All 4 Market area Skulltulas']",15,1
"['3 Boss Keys', 'Both HPs in Death Mountain Crater']",6,1
"['3 Boss Keys', 'Defeat Meg (purple Poe)']",6,6
"['3 Boss Keys', 'Dins Fire']",10,1
"['3 Boss Keys', 'Goron Bracelet']",6,1
"['3 Boss Keys', 'Green Gauntlets']",9,4
"['3 Boss Keys', 'Map & Compass in Spirit Temple']",8,1
